social,BSs,POI_Transportation,POI_Other
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
1.0,13.0,0,0
7.0,17.0,6,2
1.0,2.0,14,0
0.0,0.0,16,4
0.0,2.0,16,3
6.0,8.0,6,3
12.0,4.0,16,9
22.0,2.0,7,0
11.0,1.0,6,1
0.0,1.0,0,0
4.0,0.0,1,0
19.0,1.0,0,0
58.0,21.0,0,0
43.0,14.0,31,16
13.0,0.0,5,4
10.0,5.0,27,2
0.0,1.0,0,0
1.0,1.0,0,0
1.0,2.0,0,0
34.0,1.0,8,0
202.0,0.0,5,1
3.0,2.0,5,0
0.0,1.0,1,0
0.0,0.0,0,0
3.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
1.0,0.0,1,0
0.0,5.0,7,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,2.0,4,0
0.0,2.0,3,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,4.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,8.0,4,1
29.0,16.0,7,0
63.0,3.0,39,18
11.0,3.0,7,2
25.0,4.0,8,0
0.0,1.0,0,0
2.0,0.0,0,0
0.0,1.0,0,0
0.0,6.0,2,1
0.0,2.0,6,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,1.0,6,2
0.0,4.0,2,1
0.0,1.0,0,0
0.0,0.0,4,0
0.0,1.0,3,2
0.0,1.0,21,13
0.0,0.0,11,3
0.0,0.0,1,0
0.0,0.0,3,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
7.0,0.0,2,0
0.0,0.0,4,0
0.0,3.0,1,0
0.0,0.0,0,0
2.0,18.0,0,0
0.0,8.0,33,15
0.0,1.0,4,0
2.0,1.0,6,1
21.0,1.0,27,10
13.0,5.0,21,3
50.0,6.0,11,4
5.0,3.0,4,0
10.0,2.0,1,0
41.0,3.0,12,2
1.0,0.0,0,0
0.0,3.0,0,0
0.0,1.0,1,0
26.0,17.0,2,0
103.0,4.0,24,16
7.0,1.0,11,2
4.0,2.0,0,0
1.0,3.0,0,0
4.0,3.0,0,0
0.0,2.0,0,0
5.0,0.0,2,1
148.0,1.0,4,1
15.0,3.0,9,2
11.0,0.0,1,0
0.0,1.0,2,0
0.0,0.0,1,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,6.0,2,0
0.0,0.0,1,1
0.0,2.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
5.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
4.0,15.0,3,0
3.0,11.0,6,0
17.0,11.0,2,0
8.0,10.0,39,15
5.0,7.0,21,7
3.0,2.0,4,0
17.0,2.0,2,1
0.0,0.0,0,0
0.0,1.0,0,0
0.0,9.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,6.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,4.0,3,0
0.0,1.0,2,0
0.0,4.0,12,2
0.0,2.0,4,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,8,0
0.0,0.0,12,0
0.0,1.0,5,3
0.0,4.0,5,0
0.0,8.0,1,0
5.0,20.0,0,0
8.0,8.0,1,0
2.0,4.0,20,4
0.0,1.0,27,4
7.0,0.0,13,4
1.0,3.0,14,3
3.0,3.0,9,1
6.0,8.0,9,3
13.0,2.0,3,2
61.0,0.0,5,2
1.0,0.0,1,0
0.0,1.0,0,0
0.0,1.0,13,5
1.0,2.0,3,0
2.0,15.0,1,0
19.0,13.0,2,0
15.0,2.0,2,2
9.0,4.0,0,0
2.0,6.0,0,0
1.0,0.0,0,0
0.0,3.0,0,0
87.0,4.0,1,0
99.0,1.0,9,4
18.0,8.0,25,7
2.0,1.0,2,0
2.0,1.0,1,0
1.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
1.0,2.0,0,0
0.0,5.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,3.0,1,0
1.0,3.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
1.0,0.0,0,0
0.0,4.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
10.0,20.0,3,0
5.0,11.0,0,0
7.0,2.0,6,0
16.0,10.0,12,2
6.0,6.0,5,0
0.0,0.0,12,0
9.0,5.0,6,1
0.0,6.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,1.0,2,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,3.0,1,0
0.0,1.0,8,1
0.0,0.0,1,0
0.0,2.0,5,1
0.0,2.0,3,0
0.0,1.0,2,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,1,0
0.0,2.0,0,0
3.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,3,1
0.0,0.0,5,1
0.0,1.0,2,0
0.0,1.0,10,4
5.0,5.0,1,0
4.0,12.0,2,0
8.0,3.0,0,0
0.0,0.0,2,0
8.0,0.0,3,0
0.0,2.0,2,0
4.0,4.0,20,2
0.0,1.0,7,4
0.0,2.0,6,2
6.0,4.0,3,0
5.0,2.0,3,0
0.0,0.0,4,1
123.0,0.0,1,0
3.0,2.0,1,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,2.0,0,0
1.0,0.0,0,0
11.0,9.0,0,0
31.0,8.0,0,0
69.0,4.0,0,0
0.0,5.0,0,0
11.0,1.0,0,0
5.0,1.0,1,0
20.0,2.0,0,0
15.0,5.0,6,1
11.0,6.0,17,8
0.0,0.0,0,0
0.0,1.0,2,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
2.0,2.0,0,0
0.0,1.0,0,0
3.0,1.0,1,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,3,0
0.0,0.0,0,0
0.0,0.0,0,0
1.0,1.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
3.0,7.0,0,0
0.0,9.0,0,0
2.0,8.0,1,1
7.0,7.0,0,0
7.0,8.0,4,2
6.0,9.0,13,2
125.0,4.0,31,9
20.0,1.0,7,4
76.0,9.0,35,14
161.0,5.0,3,2
0.0,4.0,5,0
0.0,2.0,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,1,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,7.0,0,0
0.0,2.0,13,7
0.0,4.0,9,2
0.0,1.0,5,0
0.0,1.0,1,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,2,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,3.0,1,0
0.0,1.0,2,0
3.0,0.0,2,1
2.0,1.0,9,2
5.0,0.0,6,2
0.0,0.0,13,4
0.0,2.0,4,1
4.0,14.0,9,4
8.0,20.0,0,0
0.0,13.0,0,0
0.0,1.0,0,0
1.0,2.0,3,0
0.0,1.0,3,0
4.0,1.0,2,0
6.0,2.0,2,0
0.0,4.0,17,2
0.0,5.0,10,3
2.0,1.0,8,4
14.0,3.0,14,5
6.0,5.0,2,1
28.0,0.0,3,1
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,1,1
0.0,10.0,0,0
4.0,13.0,0,0
185.0,3.0,0,0
1.0,1.0,0,0
4.0,3.0,14,8
126.0,3.0,1,1
36.0,2.0,17,4
15.0,2.0,10,4
339.0,10.0,22,11
1.0,0.0,17,1
5.0,2.0,1,0
0.0,1.0,3,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
2.0,15.0,0,0
50.0,4.0,8,1
0.0,0.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,6.0,3,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,4.0,0,0
4.0,2.0,0,0
0.0,4.0,0,0
1.0,26.0,0,0
11.0,22.0,1,0
10.0,9.0,3,1
16.0,12.0,0,0
11.0,21.0,2,0
39.0,13.0,14,3
1.0,2.0,1,0
84.0,2.0,6,4
0.0,3.0,2,1
5.0,12.0,4,2
4.0,5.0,5,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,11,7
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,1,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,5.0,4,2
0.0,8.0,9,4
0.0,1.0,6,1
0.0,0.0,10,1
0.0,1.0,4,1
0.0,1.0,23,8
0.0,1.0,9,1
0.0,3.0,1,0
0.0,2.0,13,7
2.0,1.0,2,0
21.0,0.0,21,4
0.0,2.0,15,1
0.0,2.0,0,0
4.0,10.0,14,1
8.0,16.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
0.0,1.0,8,4
0.0,2.0,3,0
0.0,2.0,2,0
5.0,0.0,1,0
223.0,2.0,5,1
12.0,3.0,12,4
21.0,3.0,25,8
4.0,3.0,4,0
1.0,3.0,12,4
16.0,3.0,18,10
53.0,2.0,4,1
3.0,5.0,3,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
4.0,14.0,0,0
4.0,3.0,0,0
4.0,0.0,0,0
2.0,3.0,0,0
0.0,5.0,4,1
5.0,1.0,9,3
2.0,3.0,7,0
43.0,11.0,3,1
50.0,7.0,27,5
40.0,1.0,7,3
1.0,0.0,0,0
1.0,1.0,2,0
0.0,0.0,0,0
0.0,0.0,0,0
1.0,0.0,1,1
0.0,0.0,0,0
0.0,4.0,0,0
3.0,6.0,5,1
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
1.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
18.0,3.0,3,0
1.0,0.0,1,0
3.0,5.0,4,3
6.0,3.0,0,0
2.0,4.0,0,0
2.0,19.0,0,0
5.0,11.0,0,0
11.0,11.0,2,0
25.0,7.0,5,2
27.0,7.0,101,36
6.0,4.0,33,9
18.0,3.0,13,6
9.0,0.0,10,2
3.0,2.0,1,0
3.0,1.0,1,2
0.0,1.0,2,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,3,1
0.0,0.0,1,0
0.0,0.0,1,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,11.0,4,2
0.0,7.0,6,4
0.0,3.0,13,2
0.0,0.0,25,7
0.0,0.0,11,2
0.0,3.0,11,2
0.0,2.0,76,24
3.0,4.0,18,5
14.0,1.0,21,11
0.0,3.0,4,2
1.0,8.0,15,2
0.0,17.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
359.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,2,0
74.0,6.0,1,0
2.0,1.0,4,1
15.0,4.0,6,1
1.0,6.0,30,10
6.0,4.0,46,20
13.0,9.0,16,7
0.0,2.0,5,2
0.0,1.0,4,2
1.0,0.0,1,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
8.0,10.0,2,0
46.0,17.0,13,5
14.0,3.0,0,0
15.0,6.0,0,0
32.0,2.0,4,1
7.0,2.0,1,0
0.0,2.0,1,0
27.0,6.0,21,7
44.0,3.0,29,19
43.0,1.0,1,0
0.0,0.0,0,0
4.0,2.0,0,0
0.0,2.0,0,0
15.0,2.0,0,0
0.0,0.0,2,0
0.0,1.0,0,0
0.0,7.0,0,0
5.0,14.0,2,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,4.0,0,0
0.0,2.0,0,0
9.0,6.0,4,1
1.0,0.0,0,0
0.0,4.0,0,0
0.0,21.0,0,0
3.0,7.0,0,0
30.0,12.0,1,1
14.0,9.0,10,2
21.0,19.0,50,23
23.0,4.0,37,8
1.0,1.0,4,1
27.0,9.0,5,1
31.0,11.0,4,1
7.0,5.0,3,1
9.0,6.0,3,1
6.0,2.0,4,0
0.0,1.0,5,0
0.0,2.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,5,2
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,2.0,9,3
0.0,2.0,29,3
0.0,2.0,28,2
0.0,7.0,41,8
0.0,7.0,12,0
0.0,1.0,12,5
6.0,2.0,1,0
2.0,0.0,6,2
0.0,3.0,4,0
0.0,6.0,1,0
11.0,15.0,1,1
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
1.0,2.0,0,0
0.0,2.0,1,0
0.0,2.0,1,0
0.0,0.0,4,1
5.0,0.0,13,8
19.0,1.0,18,7
32.0,2.0,14,3
12.0,1.0,7,3
12.0,5.0,21,11
4.0,6.0,15,7
4.0,3.0,7,1
25.0,1.0,5,0
24.0,0.0,2,0
6.0,0.0,0,0
0.0,1.0,2,0
0.0,1.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
3.0,10.0,1,0
13.0,3.0,0,0
12.0,2.0,0,0
7.0,2.0,5,1
102.0,1.0,1,0
14.0,2.0,1,0
1.0,5.0,1,0
31.0,2.0,1,2
0.0,2.0,0,0
0.0,0.0,0,0
2.0,0.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,0,0
1.0,10.0,3,1
2.0,6.0,3,3
8.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,3.0,1,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,6.0,0,0
12.0,20.0,0,0
7.0,14.0,0,0
59.0,5.0,1,1
9.0,11.0,5,0
4.0,10.0,11,10
7.0,0.0,11,5
7.0,1.0,1,1
6.0,1.0,1,1
2.0,3.0,1,0
8.0,10.0,2,1
3.0,9.0,15,5
3.0,4.0,2,0
0.0,9.0,8,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,2,0
0.0,3.0,3,1
0.0,3.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,17,5
0.0,1.0,3,0
0.0,0.0,24,12
0.0,8.0,68,38
0.0,7.0,38,21
0.0,3.0,2,2
2.0,1.0,3,0
0.0,1.0,2,0
0.0,2.0,2,0
6.0,27.0,0,0
1.0,2.0,2,0
0.0,3.0,0,0
0.0,1.0,0,0
0.0,4.0,0,0
0.0,1.0,0,0
0.0,1.0,1,0
8.0,0.0,10,4
0.0,1.0,6,3
1.0,4.0,8,1
0.0,5.0,1,0
25.0,7.0,15,5
0.0,10.0,24,9
3.0,8.0,8,1
0.0,5.0,1,0
2.0,3.0,5,2
32.0,8.0,7,0
0.0,2.0,1,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
1.0,0.0,0,0
0.0,1.0,0,0
1.0,11.0,0,0
14.0,12.0,0,0
36.0,6.0,0,0
34.0,2.0,8,3
20.0,4.0,0,0
16.0,1.0,3,0
8.0,5.0,8,0
40.0,10.0,2,0
135.0,2.0,0,0
0.0,2.0,1,0
0.0,1.0,1,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,5.0,0,0
2.0,7.0,1,0
40.0,15.0,9,2
0.0,9.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
2.0,1.0,1,0
0.0,3.0,0,0
0.0,2.0,0,0
0.0,2.0,2,0
0.0,3.0,0,0
0.0,2.0,0,0
6.0,9.0,0,0
6.0,15.0,0,0
44.0,11.0,1,1
4.0,5.0,0,0
3.0,14.0,5,0
3.0,9.0,1,0
12.0,7.0,5,2
147.0,9.0,15,10
6.0,1.0,8,4
3.0,6.0,1,0
2.0,7.0,3,1
3.0,18.0,0,0
1.0,8.0,2,0
0.0,13.0,9,4
0.0,11.0,0,0
0.0,5.0,0,0
0.0,11.0,38,36
0.0,10.0,30,28
0.0,2.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,6.0,6,1
0.0,3.0,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,2.0,0,0
0.0,1.0,0,0
0.0,1.0,4,0
0.0,0.0,8,4
0.0,12.0,21,10
0.0,3.0,8,2
0.0,2.0,6,1
0.0,7.0,18,7
0.0,7.0,20,7
7.0,3.0,6,3
3.0,7.0,0,0
0.0,16.0,2,0
0.0,5.0,22,5
1.0,1.0,2,0
0.0,2.0,2,0
0.0,6.0,0,0
0.0,2.0,0,0
30.0,1.0,2,0
8.0,0.0,4,2
5.0,1.0,4,0
19.0,2.0,16,6
0.0,2.0,0,0
2.0,3.0,25,7
0.0,5.0,16,6
12.0,1.0,3,0
0.0,3.0,11,2
12.0,9.0,4,1
2.0,5.0,1,1
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,1,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
3.0,1.0,7,4
0.0,5.0,7,1
7.0,9.0,1,0
8.0,5.0,1,0
27.0,3.0,0,0
55.0,2.0,16,7
22.0,5.0,7,1
1.0,3.0,11,1
75.0,3.0,11,3
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,2.0,0,0
0.0,0.0,0,0
5.0,2.0,0,0
650.0,15.0,34,11
12.0,6.0,14,5
10.0,1.0,5,0
30.0,2.0,1,0
1.0,0.0,0,0
3.0,0.0,0,0
10.0,0.0,0,0
4.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,1,0
0.0,0.0,4,0
0.0,2.0,0,0
0.0,1.0,0,0
5.0,3.0,0,0
6.0,10.0,0,0
5.0,10.0,0,0
14.0,5.0,1,0
0.0,14.0,20,8
12.0,1.0,1,1
1.0,13.0,7,3
14.0,2.0,7,0
0.0,7.0,4,0
84.0,1.0,2,0
0.0,3.0,1,0
2.0,12.0,2,1
0.0,5.0,1,0
0.0,5.0,0,0
0.0,1.0,0,0
0.0,3.0,0,0
0.0,2.0,16,7
0.0,2.0,10,6
0.0,11.0,5,2
0.0,15.0,18,9
0.0,7.0,12,3
0.0,2.0,3,1
0.0,2.0,2,0
0.0,2.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,8.0,5,1
0.0,3.0,11,0
0.0,1.0,11,1
0.0,1.0,7,1
3.0,1.0,22,5
0.0,3.0,19,6
0.0,0.0,16,5
0.0,4.0,3,0
0.0,2.0,7,1
3.0,0.0,7,5
10.0,4.0,13,4
23.0,18.0,0,0
105.0,5.0,3,1
1.0,4.0,3,0
12.0,2.0,3,0
6.0,0.0,5,0
0.0,2.0,2,0
0.0,4.0,2,0
20.0,2.0,5,1
4.0,5.0,13,9
8.0,11.0,21,9
1.0,4.0,9,2
8.0,3.0,8,1
48.0,5.0,12,2
0.0,5.0,3,2
1.0,1.0,1,0
0.0,2.0,2,1
1.0,6.0,6,1
0.0,2.0,0,0
0.0,1.0,0,0
0.0,2.0,1,0
0.0,0.0,0,0
10.0,1.0,4,2
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
7.0,2.0,1,0
12.0,6.0,0,0
6.0,3.0,1,0
0.0,4.0,1,0
4.0,14.0,0,0
42.0,1.0,0,0
3.0,7.0,9,3
8.0,9.0,15,6
9.0,9.0,25,8
154.0,27.0,4,0
64.0,0.0,3,0
0.0,3.0,0,0
0.0,3.0,0,0
0.0,2.0,2,0
26.0,1.0,0,0
0.0,14.0,1,0
2.0,2.0,0,0
110.0,17.0,8,1
51.0,8.0,18,3
4.0,3.0,0,0
13.0,3.0,0,0
30.0,1.0,0,0
185.0,0.0,0,0
45.0,2.0,0,0
0.0,0.0,0,0
0.0,3.0,0,0
0.0,3.0,3,1
0.0,0.0,1,0
0.0,1.0,0,0
3.0,0.0,0,0
5.0,7.0,0,0
4.0,25.0,0,0
21.0,16.0,0,0
30.0,14.0,23,14
18.0,8.0,1,1
3.0,8.0,0,0
1.0,10.0,4,0
4.0,1.0,6,2
10.0,4.0,17,6
75.0,6.0,6,1
5.0,22.0,3,0
0.0,12.0,0,0
2.0,5.0,0,0
0.0,5.0,0,0
0.0,1.0,0,0
0.0,3.0,28,6
0.0,7.0,23,4
0.0,1.0,4,1
0.0,5.0,15,4
0.0,2.0,7,4
0.0,1.0,0,0
0.0,7.0,7,2
0.0,9.0,14,7
0.0,9.0,6,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,2,0
0.0,0.0,8,4
0.0,2.0,11,3
0.0,0.0,0,0
0.0,4.0,4,1
0.0,1.0,6,1
0.0,1.0,7,1
0.0,1.0,0,0
0.0,3.0,18,8
0.0,3.0,13,2
0.0,4.0,0,0
3.0,23.0,3,2
3.0,5.0,8,5
4.0,4.0,19,12
20.0,6.0,11,5
0.0,2.0,6,0
0.0,3.0,4,0
0.0,1.0,0,0
0.0,0.0,1,1
16.0,3.0,0,0
14.0,11.0,21,7
0.0,4.0,24,7
9.0,4.0,50,12
8.0,3.0,15,5
3.0,3.0,13,2
6.0,8.0,13,4
0.0,0.0,9,3
4.0,2.0,0,0
4.0,8.0,2,0
0.0,0.0,0,0
0.0,1.0,0,0
0.0,0.0,0,0
6.0,0.0,0,0
3.0,1.0,1,2
2.0,1.0,2,1
1.0,4.0,0,0
20.0,12.0,7,0
0.0,5.0,5,1
0.0,2.0,3,0
224.0,5.0,8,3
20.0,27.0,5,0
6.0,13.0,1,0
17.0,5.0,5,0
21.0,12.0,13,5
17.0,6.0,13,3
86.0,22.0,29,11
132.0,7.0,1,0
0.0,6.0,3,0
0.0,2.0,0,0
0.0,2.0,6,0
11.0,4.0,0,0
4.0,14.0,7,0
3.0,3.0,2,0
55.0,21.0,52,25
0.0,13.0,4,1
9.0,5.0,3,0
45.0,1.0,0,0
301.0,1.0,1,0
17.0,1.0,0,0
28.0,0.0,0,0
1.0,1.0,0,0
0.0,2.0,5,0
0.0,3.0,1,0
0.0,0.0,0,0
3.0,0.0,0,0
1.0,3.0,0,0
31.0,8.0,1,0
4.0,15.0,1,0
4.0,9.0,6,1
31.0,24.0,0,0
3.0,8.0,0,0
29.0,13.0,24,2
7.0,11.0,3,0
2.0,5.0,2,0
1.0,1.0,14,7
4.0,2.0,8,1
1.0,7.0,9,3
5.0,1.0,0,0
0.0,4.0,2,0
0.0,1.0,0,0
0.0,0.0,5,4
0.0,0.0,16,5
0.0,11.0,18,5
